epoch,train_loss,test_loss,train_acc,test_acc
64,0.014588256682680633,1.0794001116840977,0.996031746031746,0.8100649345488775
65,0.010862075450446589,1.0500504519786245,1.0,0.8189935059774489
66,0.006650287154187805,1.0241382824189742,1.0,0.8103354984805697
67,0.0041255634453716055,1.0615372150133051,1.0,0.811688312462398
68,0.0061950882213035515,1.062540626985117,1.0,0.8146645029385885
69,0.00520348020636541,1.108790789700615,1.0,0.813041125025068
70,0.005803793812335049,1.06882879388797,1.0,0.811688312462398
71,0.004783625998391155,1.0937546436574164,1.0,0.8146645029385885
72,0.003707969911405175,1.158543592268045,1.0,0.8206168838909694
73,0.0051148542457213906,1.0630651541936462,1.0,0.8189935059774489
74,0.002499954120661533,1.1055278328007008,1.0,0.8219696964536395
75,0.0026009856414103455,1.1201522260480457,1.0,0.8160173155012584
76,0.004164162813003955,1.137172806677112,1.0,0.8219696964536395
77,0.002698576288629788,1.1172556678390362,1.0,0.8219696964536395
78,0.003651345728263126,1.038038322859082,1.0,0.8222402603853316
79,0.0036168111332185414,1.1431526206967535,1.0,0.8100649345488775
80,0.003640261789660806,1.1066727273854684,1.0,0.82494588692983
81,0.0036421273721102742,1.11347896707453,1.0,0.813041125025068
82,0.0025716024627578022,1.1874617575244724,1.0,0.8160173155012584
83,0.0015913205280816641,1.1682919324156633,1.0,0.813041125025068
84,0.0020935981381136554,1.01325448054132,1.0,0.8219696964536395
85,0.002150143982714724,1.1380954697990235,1.0,0.8100649345488775
86,0.0012720048875497377,1.133465893073231,1.0,0.82494588692983
87,0.0010726772540019481,1.1931820925593137,1.0,0.8219696964536395
88,0.001153113512757106,1.1632409559796182,1.0,0.8219696964536395
89,0.0011662369285506628,1.1032737400306858,1.0,0.8338744583584013
90,0.0009695351481209416,1.1797866555318797,1.0,0.813041125025068
91,0.003142676733613983,1.123705949586554,1.0,0.8292748928070068
92,0.0009008462903614176,1.150711456107385,1.0,0.8219696964536395
93,0.0011587684918706392,1.221324420425084,1.0,0.8189935059774489
94,0.0006371747905653218,1.221896725299862,1.0,0.8219696964536395
95,0.0015894993292889185,1.2359866437361393,1.0,0.8206168838909694
96,0.0007954147178025357,1.1970065122074862,1.0,0.8189935059774489
97,0.00070160381282554,1.1864450608108816,1.0,0.817640693414779
98,0.0007725723162510937,1.213758495488565,1.0,0.811688312462398
99,0.0030819451580705727,1.2053586989712328,1.0,0.817640693414779
